sale_id,date,store_id,region,product_id,category,units_sold,unit_price,revenue,promotion_flag,on_hand_units,lead_time_days,safety_stock,recommended_reorder_qty,stockout_risk_flag
SALE-527391,2024-07-30,STORE-05,East,PROD-1481,Household,14,98.02,1372.28,False,313,3,20,0,False
SALE-527392,2024-06-21,STORE-05,East,PROD-1060,Electronics,6,141.23,847.38,False,62,5,22,0,False
SALE-527393,2025-02-22,STORE-10,West,PROD-1384,Apparel,4,86.68,346.72,False,20,3,10,2,False
SALE-527394,2024-05-31,STORE-02,West,PROD-1727,Health,25,12.95,323.75,False,431,7,63,0,False
SALE-527395,2025-12-10,STORE-06,West,PROD-1153,Grocery,25,78.84,1971.0,False,530,7,63,0,False
SALE-527396,2024-06-28,STORE-04,Midwest,PROD-1079,Apparel,3,46.55,139.65,False,10,3,9,8,False
SALE-527397,2025-04-29,STORE-04,Midwest,PROD-1758,Seasonal,4,58.96,235.84,False,49,10,36,27,False
SALE-527398,2024-06-26,STORE-05,East,PROD-1492,Apparel,10,100.45,1004.5,False,182,10,56,0,False
SALE-527399,2024-04-10,STORE-07,South,PROD-1659,Grocery,12,65.75,789.0,False,99,10,62,83,False
SALE-527400,2024-09-22,STORE-01,East,PROD-1441,Grocery,22,140.41,3089.02,True,296,7,59,0,False
SALE-527401,2025-07-15,STORE-05,East,PROD-1359,Apparel,0,106.39,0.0,False,0,5,9,9,True
SALE-527402,2025-05-05,STORE-06,West,PROD-1775,Grocery,8,77.69,621.52,False,127,14,71,56,False
SALE-527403,2024-09-03,STORE-05,East,PROD-1736,Health,22,97.8,2151.6,False,430,7,59,0,False
SALE-527404,2024-02-12,STORE-07,South,PROD-1676,Grocery,31,33.76,1046.56,False,374,5,50,0,False
SALE-527405,2025-11-03,STORE-06,West,PROD-1326,Household,14,53.85,753.9,True,299,10,67,0,False
SALE-527406,2025-11-02,STORE-02,West,PROD-1667,Seasonal,7,8.96,62.72,False,74,5,23,0,False
SALE-527407,2025-09-22,STORE-04,Midwest,PROD-1255,Grocery,4,74.33,297.32,False,89,14,50,17,False
SALE-527408,2024-03-03,STORE-08,Midwest,PROD-1503,Grocery,8,33.24,265.92,False,187,3,15,0,False
SALE-527409,2025-05-25,STORE-12,Midwest,PROD-1749,Seasonal,7,146.24,1023.68,False,170,5,23,0,False
SALE-527410,2025-02-05,STORE-12,Midwest,PROD-1711,Seasonal,4,139.76,559.04,False,53,14,50,53,False
SALE-527411,2024-03-15,STORE-08,Midwest,PROD-1290,Grocery,6,125.65,753.9,False,40,5,22,12,False
SALE-527412,2024-02-14,STORE-01,East,PROD-1358,Household,23,160.65,3694.95,False,403,7,60,0,False
SALE-527413,2024-01-01,STORE-11,South,PROD-1394,Electronics,1,424.35,424.35,True,13,7,12,6,False
SALE-527414,2025-02-06,STORE-07,South,PROD-1066,Grocery,5,118.83,594.15,False,120,14,56,6,False
SALE-527415,2025-01-23,STORE-11,South,PROD-1763,Health,5,35.33,176.65,False,89,3,12,0,False
SALE-527416,2024-06-17,STORE-06,West,PROD-1324,Grocery,22,54.71,1203.62,False,391,5,42,0,False
SALE-527417,2025-08-01,STORE-02,West,PROD-1652,Grocery,38,74.67,2837.46,True,469,7,77,0,False
SALE-527418,2025-01-01,STORE-10,West,PROD-1214,Seasonal,4,31.12,124.48,False,52,3,10,0,False
SALE-527419,2025-03-21,STORE-08,Midwest,PROD-1509,Grocery,17,108.57,1845.69,True,234,3,22,0,False
SALE-527420,2024-09-16,STORE-10,West,PROD-1641,Seasonal,5,56.69,283.45,False,105,7,28,0,False
SALE-527421,2024-02-01,STORE-12,Midwest,PROD-1671,Household,5,38.29,191.45,False,43,5,20,2,False
SALE-527422,2025-08-27,STORE-07,South,PROD-1323,Health,5,98.97,494.85,False,63,10,40,27,False
SALE-527423,2024-05-09,STORE-02,West,PROD-1265,Grocery,32,13.88,444.16,False,197,10,101,224,False
SALE-527424,2024-04-03,STORE-09,East,PROD-1123,Grocery,9,10.17,91.53,False,152,7,37,0,False
SALE-527425,2024-06-30,STORE-10,West,PROD-1529,Apparel,6,67.77,406.62,False,88,5,22,0,False
SALE-527426,2025-11-08,STORE-09,East,PROD-1236,Household,14,21.16,296.24,False,274,14,94,16,False
SALE-527427,2025-01-07,STORE-05,East,PROD-1228,Household,5,41.12,205.6,False,57,3,12,0,False
SALE-527428,2025-05-27,STORE-11,South,PROD-1372,Grocery,2,34.0,68.0,False,28,14,35,35,True
SALE-527429,2025-04-24,STORE-09,East,PROD-1397,Grocery,9,105.63,950.67,False,178,5,27,0,False
SALE-527430,2024-12-12,STORE-01,East,PROD-1201,Health,5,61.92,309.6,False,78,5,20,0,False
SALE-527431,2024-02-01,STORE-12,Midwest,PROD-1274,Apparel,5,61.38,306.9,False,67,10,40,23,False
SALE-527432,2025-06-25,STORE-09,East,PROD-1564,Health,17,136.57,2321.69,False,274,7,51,0,False
SALE-527433,2024-11-02,STORE-01,East,PROD-1061,Grocery,37,135.35,5007.95,False,573,7,76,0,False
SALE-527434,2024-05-16,STORE-10,West,PROD-1697,Grocery,4,142.8,571.2,True,58,3,10,0,False
SALE-527435,2024-05-02,STORE-12,Midwest,PROD-1267,Apparel,2,46.95,93.9,False,25,7,17,6,False
SALE-527436,2025-05-10,STORE-08,Midwest,PROD-1015,Grocery,10,63.92,639.2,False,153,5,28,0,False
SALE-527437,2025-10-27,STORE-04,Midwest,PROD-1596,Grocery,21,11.58,243.18,True,262,5,41,0,False
SALE-527438,2024-08-12,STORE-05,East,PROD-1521,Grocery,5,63.25,316.25,False,30,7,28,33,False
SALE-527439,2024-09-23,STORE-04,Midwest,PROD-1766,Household,1,105.79,105.79,False,10,14,25,29,True
SALE-527440,2025-06-19,STORE-01,East,PROD-1604,Seasonal,2,10.0,20.0,False,36,10,25,9,False
SALE-527441,2025-03-17,STORE-12,Midwest,PROD-1064,Household,2,145.65,291.3,False,25,7,17,6,False
SALE-527442,2025-06-16,STORE-07,South,PROD-1779,Health,14,62.49,874.86,False,281,5,33,0,False
SALE-527443,2024-05-14,STORE-08,Midwest,PROD-1425,Grocery,25,114.14,2853.5,False,457,7,63,0,False
SALE-527444,2025-07-31,STORE-10,West,PROD-1147,Grocery,10,30.68,306.8,False,202,10,56,0,False
SALE-527445,2025-04-13,STORE-11,South,PROD-1355,Household,8,58.17,465.36,False,186,3,15,0,False
SALE-527446,2024-02-17,STORE-10,West,PROD-1561,Grocery,9,92.3,830.7,False,196,3,16,0,False
SALE-527447,2025-02-07,STORE-06,West,PROD-1281,Grocery,9,21.26,191.34,False,129,10,54,15,False
SALE-527448,2024-09-28,STORE-01,East,PROD-1538,Household,22,84.16,1851.52,False,353,7,59,0,False
SALE-527449,2025-10-14,STORE-03,South,PROD-1611,Grocery,16,55.81,892.96,False,361,5,36,0,False
SALE-527450,2025-12-13,STORE-11,South,PROD-1174,Health,5,65.78,328.9,False,21,3,12,6,False
SALE-527451,2024-12-26,STORE-01,East,PROD-1171,Health,6,81.89,491.34,False,51,5,22,1,False
SALE-527452,2025-06-04,STORE-05,East,PROD-1303,Household,13,26.29,341.77,True,178,5,32,0,False
SALE-527453,2025-03-03,STORE-03,South,PROD-1282,Electronics,6,516.87,3101.22,False,22,10,44,82,True
SALE-527454,2024-06-10,STORE-07,South,PROD-1056,Electronics,12,487.54,5850.48,True,151,7,43,0,False
SALE-527455,2025-09-09,STORE-06,West,PROD-1630,Electronics,2,501.39,1002.78,False,16,3,7,0,False
SALE-527456,2024-10-18,STORE-08,Midwest,PROD-1042,Grocery,14,78.12,1093.68,False,195,5,33,0,False
SALE-527457,2025-10-11,STORE-04,Midwest,PROD-1656,Grocery,5,30.48,152.4,False,133,14,56,0,False
SALE-527458,2024-08-08,STORE-10,West,PROD-1351,Apparel,6,72.94,437.64,False,22,5,22,30,False
SALE-527459,2025-02-22,STORE-03,South,PROD-1257,Health,8,90.5,724.0,False,9,14,71,174,True
SALE-527460,2024-01-25,STORE-04,Midwest,PROD-1111,Grocery,36,129.07,4646.52,False,491,5,54,0,False
SALE-527461,2024-04-15,STORE-05,East,PROD-1100,Grocery,17,11.91,202.47,False,0,10,74,244,True
SALE-527462,2025-09-08,STORE-11,South,PROD-1106,Apparel,6,32.39,194.34,False,72,5,22,0,False
SALE-527463,2025-11-24,STORE-03,South,PROD-1466,Grocery,13,35.28,458.64,False,166,5,32,0,False
SALE-527464,2024-11-22,STORE-10,West,PROD-1444,Household,5,20.06,100.3,False,71,10,40,19,False
SALE-527465,2025-04-30,STORE-05,East,PROD-1623,Apparel,13,64.46,837.98,False,185,3,19,0,False
SALE-527466,2025-01-16,STORE-10,West,PROD-1683,Seasonal,3,21.58,64.74,False,49,3,9,0,False
SALE-527467,2025-01-26,STORE-12,Midwest,PROD-1558,Household,9,97.62,878.58,False,136,3,16,0,False
SALE-527468,2024-05-03,STORE-08,Midwest,PROD-1065,Grocery,10,62.38,623.8,True,91,3,17,0,False
SALE-527469,2025-10-15,STORE-01,East,PROD-1167,Grocery,2,112.52,225.04,False,56,3,7,0,False
SALE-527470,2024-04-14,STORE-05,East,PROD-1022,Health,24,131.08,3145.92,False,391,10,88,0,False
SALE-527471,2024-03-24,STORE-08,Midwest,PROD-1121,Grocery,25,97.22,2430.5,True,466,5,45,0,False
SALE-527472,2025-01-06,STORE-05,East,PROD-1496,Grocery,8,43.35,346.8,True,106,5,25,0,False
SALE-527473,2025-02-10,STORE-06,West,PROD-1394,Electronics,2,424.35,848.7,False,44,7,17,0,False
SALE-527474,2025-02-14,STORE-03,South,PROD-1449,Household,14,37.96,531.44,False,240,7,47,0,False
SALE-527475,2024-01-04,STORE-08,Midwest,PROD-1130,Grocery,6,9.69,58.14,False,101,3,13,0,False
SALE-527476,2025-10-24,STORE-08,Midwest,PROD-1670,Household,6,76.25,457.5,False,115,5,22,0,False
SALE-527477,2024-09-09,STORE-09,East,PROD-1198,Household,2,28.96,57.92,False,0,3,7,13,True
SALE-527478,2025-07-01,STORE-03,South,PROD-1274,Apparel,3,61.38,184.14,False,22,14,43,63,True
SALE-527479,2024-04-20,STORE-04,Midwest,PROD-1422,Grocery,10,64.92,649.2,False,77,10,56,79,False
SALE-527480,2025-04-23,STORE-10,West,PROD-1484,Grocery,6,13.56,81.36,False,117,7,30,0,False
SALE-527481,2024-06-19,STORE-11,South,PROD-1158,Grocery,3,130.03,390.09,False,46,7,21,0,False
SALE-527482,2024-04-05,STORE-10,West,PROD-1664,Household,3,22.51,67.53,False,47,7,21,0,False
SALE-527483,2025-07-28,STORE-08,Midwest,PROD-1440,Apparel,5,138.37,691.85,False,95,10,40,0,False
SALE-527484,2024-01-02,STORE-06,West,PROD-1160,Apparel,14,55.99,783.86,False,165,3,20,0,False
SALE-527485,2024-07-22,STORE-05,East,PROD-1104,Grocery,3,97.29,291.87,False,34,10,31,27,False
SALE-527486,2024-06-04,STORE-07,South,PROD-1092,Apparel,15,32.35,485.25,False,236,5,34,0,False
SALE-527487,2024-09-23,STORE-06,West,PROD-1086,Apparel,1,5.19,5.19,False,20,14,25,19,True
SALE-527488,2024-02-15,STORE-04,Midwest,PROD-1012,Apparel,2,46.53,93.06,True,0,10,25,45,True
SALE-527489,2025-02-22,STORE-02,West,PROD-1313,Apparel,3,79.65,238.95,False,70,7,21,0,False
SALE-527490,2025-11-13,STORE-05,East,PROD-1224,Household,10,38.73,387.3,False,134,5,28,0,False
SALE-527491,2025-12-09,STORE-09,East,PROD-1652,Grocery,37,74.67,2762.79,True,879,10,109,0,False
SALE-527492,2024-08-08,STORE-11,South,PROD-1169,Electronics,12,374.98,4499.76,True,122,7,43,5,False
SALE-527493,2025-05-07,STORE-11,South,PROD-1454,Grocery,10,9.83,98.3,False,137,3,17,0,False
SALE-527494,2024-10-31,STORE-07,South,PROD-1282,Electronics,3,516.87,1550.61,False,64,5,15,0,False
SALE-527495,2024-12-01,STORE-04,Midwest,PROD-1505,Electronics,4,329.93,1319.72,False,84,3,10,0,False
SALE-527496,2025-04-14,STORE-07,South,PROD-1716,Health,11,76.83,845.13,True,195,3,17,0,False
SALE-527497,2024-04-18,STORE-12,Midwest,PROD-1550,Grocery,26,15.16,394.16,True,427,14,128,65,False
SALE-527498,2024-10-10,STORE-02,West,PROD-1112,Seasonal,3,118.96,356.88,False,79,7,21,0,False
SALE-527499,2024-03-22,STORE-05,East,PROD-1269,Grocery,9,73.24,659.16,False,171,10,54,0,False
SALE-527500,2025-12-23,STORE-01,East,PROD-1340,Grocery,3,46.73,140.19,False,90,5,15,0,False
SALE-527501,2024-06-18,STORE-01,East,PROD-1037,Household,16,85.12,1361.92,False,250,10,72,0,False
SALE-527502,2024-05-02,STORE-06,West,PROD-1124,Apparel,8,22.47,179.76,False,68,7,35,23,False
SALE-527503,2024-07-28,STORE-02,West,PROD-1578,Seasonal,5,121.58,607.9,False,87,14,56,39,False
SALE-527504,2025-10-08,STORE-11,South,PROD-1618,Household,8,4.57,36.56,False,69,3,15,0,False
SALE-527505,2025-03-06,STORE-08,Midwest,PROD-1427,Household,3,65.99,197.97,False,16,3,9,2,False
SALE-527506,2024-01-09,STORE-12,Midwest,PROD-1736,Health,19,97.8,1858.2,True,415,7,54,0,False
SALE-527507,2025-08-24,STORE-12,Midwest,PROD-1450,Household,5,64.66,323.3,False,69,14,56,57,False
SALE-527508,2025-04-01,STORE-02,West,PROD-1524,Grocery,37,67.4,2493.8,False,506,7,76,0,False
SALE-527509,2025-03-27,STORE-09,East,PROD-1157,Electronics,2,752.06,1504.12,True,22,10,25,23,True
SALE-527510,2024-02-10,STORE-10,West,PROD-1638,Apparel,10,124.48,1244.8,False,54,10,56,102,True
SALE-527511,2025-11-16,STORE-11,South,PROD-1649,Apparel,8,50.66,405.28,False,164,14,71,19,False
SALE-527512,2024-11-19,STORE-01,East,PROD-1502,Health,11,53.36,586.96,False,49,10,59,120,True
SALE-527513,2024-12-22,STORE-01,East,PROD-1013,Electronics,8,445.77,3566.16,False,112,10,50,18,False
SALE-527514,2025-02-19,STORE-02,West,PROD-1071,Grocery,12,16.11,193.32,False,19,14,87,236,True
SALE-527515,2024-10-09,STORE-07,South,PROD-1405,Grocery,41,63.04,2584.64,True,653,3,34,0,False
SALE-527516,2024-01-30,STORE-11,South,PROD-1226,Grocery,9,99.88,898.92,False,71,3,16,0,False
SALE-527517,2024-08-27,STORE-08,Midwest,PROD-1499,Grocery,20,64.89,1297.8,False,243,7,56,0,False
SALE-527518,2025-01-16,STORE-07,South,PROD-1214,Seasonal,8,31.12,248.96,False,112,7,35,0,False
SALE-527519,2025-04-30,STORE-03,South,PROD-1121,Grocery,11,97.22,1069.42,False,226,7,41,0,False
SALE-527520,2024-09-21,STORE-12,Midwest,PROD-1165,Grocery,22,41.54,913.88,False,259,10,84,45,False
SALE-527521,2025-06-30,STORE-11,South,PROD-1124,Apparel,3,22.47,67.41,False,48,10,31,13,False
SALE-527522,2024-06-25,STORE-05,East,PROD-1615,Grocery,3,5.6,16.8,False,46,10,31,15,False
SALE-527523,2024-02-29,STORE-12,Midwest,PROD-1552,Grocery,4,8.26,33.04,False,37,10,36,39,False
SALE-527524,2024-01-22,STORE-07,South,PROD-1098,Grocery,25,100.84,2521.0,False,291,10,90,49,False
SALE-527525,2025-04-05,STORE-11,South,PROD-1765,Health,11,116.51,1281.61,False,72,10,59,97,False
SALE-527526,2024-11-22,STORE-06,West,PROD-1715,Seasonal,6,52.01,312.06,False,142,5,22,0,False
SALE-527527,2024-01-14,STORE-12,Midwest,PROD-1642,Household,5,81.39,406.95,False,64,5,20,0,False
SALE-527528,2025-03-02,STORE-06,West,PROD-1502,Health,12,53.36,640.32,True,120,14,87,135,False
SALE-527529,2024-05-13,STORE-09,East,PROD-1236,Household,12,21.16,253.92,False,163,5,31,0,False
SALE-527530,2024-04-29,STORE-12,Midwest,PROD-1446,Health,9,12.2,109.8,False,92,3,16,0,False
SALE-527531,2024-05-05,STORE-03,South,PROD-1400,Grocery,6,4.91,29.46,False,99,7,30,0,False
SALE-527532,2024-01-14,STORE-03,South,PROD-1105,Health,11,72.9,801.9,False,137,7,41,0,False
SALE-527533,2025-12-01,STORE-05,East,PROD-1088,Seasonal,4,65.4,261.6,False,56,5,18,0,False
SALE-527534,2024-03-09,STORE-06,West,PROD-1754,Household,5,95.59,477.95,False,10,5,20,35,True
SALE-527535,2025-07-24,STORE-09,East,PROD-1392,Grocery,5,30.54,152.7,True,50,10,40,40,False
SALE-527536,2024-04-02,STORE-01,East,PROD-1050,Health,5,112.26,561.3,False,41,10,40,49,False
SALE-527537,2025-07-10,STORE-10,West,PROD-1039,Apparel,1,103.99,103.99,False,0,3,5,8,True
SALE-527538,2024-11-18,STORE-08,Midwest,PROD-1100,Grocery,25,11.91,297.75,True,389,5,45,0,False
SALE-527539,2025-01-07,STORE-12,Midwest,PROD-1770,Household,4,40.49,161.96,False,36,7,25,17,False
SALE-527540,2024-06-30,STORE-06,West,PROD-1423,Grocery,4,24.67,98.68,False,46,5,18,0,False
SALE-527541,2025-12-22,STORE-06,West,PROD-1239,Household,18,37.87,681.66,False,302,3,22,0,False
SALE-527542,2024-09-14,STORE-01,East,PROD-1014,Household,13,70.98,922.74,False,209,5,32,0,False
SALE-527543,2025-07-31,STORE-10,West,PROD-1481,Household,14,98.02,1372.28,False,153,7,47,0,False
SALE-527544,2024-08-23,STORE-06,West,PROD-1689,Household,4,96.66,386.64,False,65,5,18,0,False
SALE-527545,2025-03-28,STORE-10,West,PROD-1168,Grocery,10,145.18,1451.8,False,192,5,28,0,False
SALE-527546,2025-06-17,STORE-04,Midwest,PROD-1542,Household,2,92.66,185.32,False,45,7,17,0,False
SALE-527547,2024-06-02,STORE-09,East,PROD-1365,Seasonal,5,93.66,468.3,False,35,7,28,28,False
SALE-527548,2024-05-25,STORE-04,Midwest,PROD-1712,Electronics,1,440.21,440.21,False,18,7,12,1,False
SALE-527549,2024-11-07,STORE-09,East,PROD-1564,Health,13,136.57,1775.41,True,213,7,45,0,False
SALE-527550,2024-09-27,STORE-05,East,PROD-1693,Household,7,100.32,702.24,True,220,10,47,0,False
SALE-527551,2024-07-29,STORE-01,East,PROD-1599,Electronics,7,727.67,5093.69,False,69,14,66,95,False
SALE-527552,2025-11-26,STORE-01,East,PROD-1509,Grocery,7,108.57,759.99,False,111,14,66,53,False
SALE-527553,2025-08-05,STORE-11,South,PROD-1224,Household,5,38.73,193.65,False,115,3,12,0,False
SALE-527554,2025-12-21,STORE-07,South,PROD-1501,Grocery,51,84.1,4289.1,True,940,10,128,0,False
SALE-527555,2025-06-12,STORE-11,South,PROD-1510,Electronics,3,859.65,2578.95,False,59,5,15,0,False
SALE-527556,2024-08-11,STORE-09,East,PROD-1188,Seasonal,8,90.52,724.16,False,80,10,50,50,False
SALE-527557,2024-04-12,STORE-05,East,PROD-1687,Household,3,63.08,189.24,False,60,7,21,0,False
SALE-527558,2024-01-29,STORE-05,East,PROD-1113,Grocery,28,149.95,4198.6,True,414,5,47,0,False
SALE-527559,2025-05-23,STORE-09,East,PROD-1084,Health,17,28.3,481.1,False,142,10,74,102,False
SALE-527560,2025-07-09,STORE-03,South,PROD-1419,Health,3,90.44,271.32,False,44,10,31,17,False
SALE-527561,2025-09-07,STORE-03,South,PROD-1072,Apparel,13,157.95,2053.35,False,263,5,32,0,False
SALE-527562,2024-12-08,STORE-05,East,PROD-1331,Household,4,18.43,73.72,False,12,7,25,41,True
SALE-527563,2024-05-20,STORE-06,West,PROD-1095,Apparel,4,22.9,91.6,True,29,3,10,0,False
SALE-527564,2025-06-22,STORE-06,West,PROD-1654,Household,12,143.78,1725.36,False,112,10,62,70,False
SALE-527565,2024-07-02,STORE-03,South,PROD-1203,Grocery,10,57.6,576.0,False,147,7,39,0,False
SALE-527566,2024-01-29,STORE-03,South,PROD-1651,Household,6,63.82,382.92,False,65,7,30,7,False
SALE-527567,2024-03-31,STORE-03,South,PROD-1609,Grocery,19,46.23,878.37,False,248,5,39,0,False
SALE-527568,2025-10-13,STORE-08,Midwest,PROD-1251,Health,3,100.01,300.03,False,32,7,21,10,False
SALE-527569,2024-12-24,STORE-02,West,PROD-1146,Apparel,6,75.84,455.04,False,94,7,30,0,False
SALE-527570,2025-04-16,STORE-12,Midwest,PROD-1048,Grocery,12,107.46,1289.52,False,162,7,43,0,False
SALE-527571,2024-10-17,STORE-03,South,PROD-1289,Health,5,100.01,500.05,False,53,7,28,10,False
SALE-527572,2024-04-28,STORE-12,Midwest,PROD-1416,Household,3,39.04,117.12,False,78,7,21,0,False
SALE-527573,2024-06-16,STORE-06,West,PROD-1772,Electronics,9,384.19,3457.71,False,118,5,27,0,False
SALE-527574,2025-04-04,STORE-05,East,PROD-1219,Household,5,68.24,341.2,True,19,7,28,44,True
SALE-527575,2025-12-24,STORE-06,West,PROD-1020,Grocery,8,141.96,1135.68,False,88,10,50,42,False
SALE-527576,2025-04-27,STORE-11,South,PROD-1271,Grocery,30,77.66,2329.8,False,533,10,98,0,False
SALE-527577,2024-06-13,STORE-08,Midwest,PROD-1686,Seasonal,15,90.17,1352.55,False,282,7,48,0,False
SALE-527578,2025-04-29,STORE-09,East,PROD-1521,Grocery,2,63.25,126.5,False,30,14,35,33,True
SALE-527579,2024-09-07,STORE-05,East,PROD-1441,Grocery,19,140.41,2667.79,False,136,7,54,51,False
SALE-527580,2025-01-03,STORE-03,South,PROD-1737,Apparel,1,133.34,133.34,False,0,3,5,8,True
SALE-527581,2024-01-23,STORE-03,South,PROD-1043,Health,12,62.02,744.24,False,167,3,18,0,False
SALE-527582,2025-07-09,STORE-03,South,PROD-1740,Seasonal,11,39.58,435.38,False,120,5,29,0,False
SALE-527583,2025-08-16,STORE-04,Midwest,PROD-1599,Electronics,3,727.67,2183.01,True,41,14,43,44,True
SALE-527584,2025-07-03,STORE-08,Midwest,PROD-1313,Apparel,2,79.65,159.3,False,0,7,17,31,True
SALE-527585,2024-10-10,STORE-07,South,PROD-1766,Household,4,105.79,423.16,False,49,10,36,27,False
SALE-527586,2024-03-22,STORE-05,East,PROD-1736,Health,17,97.8,1662.6,False,235,5,37,0,False
SALE-527587,2025-09-23,STORE-12,Midwest,PROD-1646,Health,3,17.68,53.04,False,79,7,21,0,False
SALE-527588,2024-01-03,STORE-04,Midwest,PROD-1285,Grocery,7,123.46,864.22,False,163,5,23,0,False
SALE-527589,2025-09-23,STORE-12,Midwest,PROD-1308,Grocery,9,112.05,1008.45,False,168,5,27,0,False
SALE-527590,2024-04-16,STORE-11,South,PROD-1506,Household,1,98.82,98.82,False,24,7,12,0,False
SALE-527591,2024-09-20,STORE-03,South,PROD-1307,Apparel,3,64.79,194.37,False,37,7,21,5,False
SALE-527592,2024-04-30,STORE-01,East,PROD-1090,Grocery,25,100.45,2511.25,False,136,14,126,340,False
SALE-527593,2024-05-14,STORE-12,Midwest,PROD-1291,Apparel,8,25.08,200.64,False,116,5,25,0,False
SALE-527594,2024-10-21,STORE-07,South,PROD-1589,Electronics,7,570.73,3995.11,False,122,7,33,0,False
SALE-527595,2024-02-06,STORE-07,South,PROD-1074,Seasonal,4,82.41,329.64,False,10,7,25,43,True
SALE-527596,2025-10-13,STORE-10,West,PROD-1459,Health,10,120.97,1209.7,True,206,5,28,0,False
SALE-527597,2024-05-23,STORE-11,South,PROD-1431,Grocery,6,41.74,250.44,False,64,5,22,0,False
SALE-527598,2025-03-15,STORE-12,Midwest,PROD-1044,Grocery,10,150.41,1504.1,False,274,7,39,0,False
SALE-527599,2025-06-05,STORE-08,Midwest,PROD-1503,Grocery,5,33.24,166.2,False,9,3,12,18,True
SALE-527600,2024-05-01,STORE-12,Midwest,PROD-1640,Seasonal,3,74.95,224.85,False,81,14,43,4,False
SALE-527601,2024-10-04,STORE-04,Midwest,PROD-1606,Household,3,52.88,158.64,False,62,10,31,0,False
SALE-527602,2024-08-20,STORE-01,East,PROD-1664,Household,1,22.51,22.51,False,22,7,12,0,False
SALE-527603,2025-07-07,STORE-02,West,PROD-1656,Grocery,8,30.48,243.84,False,106,3,15,0,False
SALE-527604,2024-07-10,STORE-06,West,PROD-1367,Apparel,10,34.24,342.4,False,166,10,56,0,False
SALE-527605,2024-02-08,STORE-05,East,PROD-1072,Apparel,18,157.95,2843.1,False,278,7,53,0,False
SALE-527606,2024-11-02,STORE-09,East,PROD-1238,Health,13,112.56,1463.28,True,117,3,19,0,False
SALE-527607,2024-09-23,STORE-09,East,PROD-1796,Health,15,91.29,1369.35,False,180,5,34,0,False
SALE-527608,2024-01-27,STORE-09,East,PROD-1009,Household,5,77.54,387.7,False,128,10,40,0,False
SALE-527609,2025-03-10,STORE-04,Midwest,PROD-1480,Apparel,9,140.9,1268.1,False,80,7,37,20,False
SALE-527610,2025-11-23,STORE-07,South,PROD-1566,Grocery,15,70.02,1050.3,True,108,10,69,111,False
SALE-527611,2025-09-20,STORE-11,South,PROD-1673,Grocery,13,33.09,430.17,False,202,14,90,70,False
SALE-527612,2025-09-09,STORE-10,West,PROD-1439,Household,4,69.73,278.92,False,64,7,25,0,False
SALE-527613,2025-05-24,STORE-10,West,PROD-1461,Health,9,79.83,718.47,True,139,7,37,0,False
SALE-527614,2025-11-30,STORE-06,West,PROD-1394,Electronics,0,424.35,0.0,False,4,10,18,14,True
SALE-527615,2025-07-03,STORE-01,East,PROD-1250,Apparel,4,146.66,586.64,False,19,5,18,19,False
SALE-527616,2024-06-08,STORE-01,East,PROD-1192,Grocery,6,37.24,223.44,False,64,5,22,0,False
SALE-527617,2025-01-19,STORE-08,Midwest,PROD-1044,Grocery,6,150.41,902.46,False,69,5,22,0,False
SALE-527618,2024-11-09,STORE-02,West,PROD-1358,Household,18,160.65,2891.7,False,174,7,53,5,False
SALE-527619,2025-09-03,STORE-11,South,PROD-1608,Health,11,133.19,1465.09,False,255,10,59,0,False
SALE-527620,2024-07-12,STORE-10,West,PROD-1379,Grocery,55,117.14,6442.7,True,913,10,133,0,False
SALE-527621,2024-05-01,STORE-08,Midwest,PROD-1317,Grocery,18,63.78,1148.04,False,97,14,106,261,True
SALE-527622,2025-03-04,STORE-08,Midwest,PROD-1522,Apparel,6,13.4,80.4,True,105,7,30,0,False
SALE-527623,2024-10-21,STORE-03,South,PROD-1316,Apparel,1,46.26,46.26,False,11,7,12,8,True
SALE-527624,2024-10-06,STORE-02,West,PROD-1098,Grocery,40,100.84,4033.6,False,672,5,56,0,False
SALE-527625,2024-01-30,STORE-09,East,PROD-1035,Apparel,17,41.46,704.82,False,146,5,37,0,False
SALE-527626,2025-04-05,STORE-11,South,PROD-1702,Household,14,63.81,893.34,True,240,7,47,0,False
SALE-527627,2024-01-28,STORE-09,East,PROD-1229,Grocery,16,133.03,2128.48,False,174,5,36,0,False
SALE-527628,2025-10-16,STORE-11,South,PROD-1451,Grocery,6,83.5,501.0,False,102,14,61,43,False
SALE-527629,2024-07-11,STORE-02,West,PROD-1230,Grocery,17,45.49,773.33,False,322,10,74,0,False
SALE-527630,2024-03-14,STORE-10,West,PROD-1208,Household,10,76.3,763.0,False,156,7,39,0,False
SALE-527631,2024-03-27,STORE-01,East,PROD-1240,Grocery,21,101.91,2140.11,True,299,3,24,0,False
SALE-527632,2024-07-30,STORE-02,West,PROD-1000,Grocery,14,10.52,147.28,False,310,3,20,0,False
SALE-527633,2024-01-13,STORE-08,Midwest,PROD-1050,Health,3,112.26,336.78,False,33,7,21,9,False
SALE-527634,2025-02-19,STORE-02,West,PROD-1429,Grocery,31,55.05,1706.55,False,95,5,50,110,False
SALE-527635,2025-05-26,STORE-01,East,PROD-1554,Health,10,72.11,721.1,True,81,5,28,0,False
SALE-527636,2025-05-25,STORE-08,Midwest,PROD-1455,Grocery,8,28.16,225.28,False,112,7,35,0,False
